Solute,Solvent,Temperature_K,Solubility,Units,MW,LogP,TPSA,HBD,HBA
CO[P](=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,water,298,-5.5072,mol/L,321.549,4.542900000000002,27.69,0.0,4.0
CO[P](=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,water,298,-4.7982,mol/L,314.174,4.241100000000003,30.49,1.0,3.0
CN[P](=O)(OC)Oc1ccc(cc1Cl)C(C)(C)C,water,298,-3.1639,mol/L,291.71500000000003,3.9902000000000033,47.56,1.0,3.0
CO[P](=O)(OC)OC(Br)C(Cl)(Cl)Br,water,298,-2.2797,mol/L,380.784,3.651200000000001,44.760000000000005,0.0,4.0
CCO[P](=O)(OCC)Oc1ccc(cc1)[N+]([O-])=O,water,298,-2.0594,mol/L,275.19700000000006,3.154700000000002,87.9,0.0,6.0
CCO[P](=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,water,298,-5.7524,mol/L,333.60400000000004,5.391500000000002,18.46,0.0,3.0
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,water,298,-3.7443,mol/L,233.09799999999998,3.0869000000000018,32.34,1.0,1.0
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,water,298,-3.5213,mol/L,249.09699999999998,3.0185000000000013,41.57,1.0,2.0
CCO[P](=O)(OCC)OC(=C\Cl)/c1ccc(Cl)cc1Cl,water,298,-3.4624,mol/L,359.5730000000001,5.7283000000000035,44.760000000000005,0.0,4.0
CO[P](=S)(OC)Oc1ccc(c(Cl)c1)[N+]([O-])=O,water,298,-3.8717,mol/L,297.656,3.144300000000002,70.83000000000001,0.0,6.0
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,water,298,-4.7584,mol/L,275.179,4.257200000000004,32.34,1.0,1.0
CCCCOC(N)=O,water,298,-0.6571,mol/L,117.148,0.8818000000000001,52.32,1.0,2.0
COC(N)=O,water,298,0.964,mol/L,75.067,-0.2884999999999999,52.32,1.0,2.0
CCCOC(N)=O,water,298,-0.1302,mol/L,103.121,0.49170000000000014,52.32,1.0,2.0
CCC(=O)Nc1ccc(Cl)c(Cl)c1,water,298,-2.9864,mol/L,218.08299999999997,3.3419000000000016,29.1,1.0,1.0
CCCN(CCC)C(=O)SCC,water,298,-2.7032,mol/L,189.32399999999998,2.9815000000000014,20.310000000000002,0.0,2.0
CCO[P](=S)(OCC)SCSc1ccc(Cl)cc1,water,298,-5.7358,mol/L,342.875,5.420300000000004,18.46,0.0,5.0
CO[P](=S)(OC)SCSc1ccc(Cl)cc1,water,298,-5.2939,mol/L,314.821,4.640100000000003,18.46,0.0,5.0
CO[P](=O)(OC)OC(=C/Cl)/c1cc(Cl)c(Cl)cc1Cl,water,298,-4.5221,mol/L,365.96400000000006,5.6015000000000015,44.760000000000005,0.0,4.0
CNC(=O)Oc1cccc(C)c1,water,298,-1.803,mol/L,165.19199999999998,1.71322,38.33,1.0,2.0
CON(C)C(=O)Nc1ccc(Cl)cc1,water,298,-2.3632,mol/L,214.652,2.365100000000001,41.57,1.0,2.0
Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl,water,298,-5.6466,mol/L,265.914,4.043560000000001,47.58,0.0,2.0
CCO[P](=S)(Oc1ccc(cc1)[N+]([O-])=O)c2ccccc2,water,298,-5.0169,mol/L,323.31000000000006,3.645100000000002,61.6,0.0,5.0
CO[P](=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,water,298,-6.0864,mol/L,366.0,4.652000000000002,27.69,0.0,4.0
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,water,298,-3.4365,mol/L,232.20499999999996,2.7989000000000006,32.34,1.0,1.0
CCSC(=O)N1CCCCCC1,water,298,-2.2858,mol/L,187.30799999999994,2.735500000000001,20.310000000000002,0.0,2.0
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,water,298,-4.4503,mol/L,239.746,4.023120000000003,29.1,1.0,1.0
CNC(=O)Oc1ccc(C)c(C)c1,water,298,-2.1394,mol/L,179.21899999999997,2.02164,38.33,1.0,2.0
CO[P](=S)(OC)Oc1ccc(cc1Cl)[N+]([O-])=O,water,298,-4.3064,mol/L,297.656,3.144300000000002,70.83000000000001,0.0,6.0
CNC(=O)Oc1cc(C)cc(c1)C(C)C,water,298,-3.3575,mol/L,207.273,2.8366200000000017,38.33,1.0,2.0
CNC(=O)Oc1ccccc1C(C)C,water,298,-2.6841,mol/L,193.24599999999998,2.528200000000001,38.33,1.0,2.0
CO[P](=S)(OC)Oc1ccc(cc1)C#N,water,298,-3.7232,mol/L,243.224,2.4543800000000005,51.480000000000004,0.0,5.0
CNC(=O)Oc1cc(C)cc(C)c1,water,298,-2.5813,mol/L,179.219,2.02164,38.33,1.0,2.0
CON(C)C(=O)Nc1ccc(Br)cc1,water,298,-2.895,mol/L,259.10299999999995,2.4742000000000006,41.57,1.0,2.0
COC(=O)N[S](=O)(=O)c1ccc(N)cc1,water,298,-1.6632,mol/L,230.245,0.3134999999999998,98.49,2.0,5.0
CO[P](=S)(OC)Oc1ccc(Sc2ccc(O[P](=S)(OC)OC)cc2)cc1,water,298,-6.2375,mol/L,466.47900000000016,5.630000000000004,55.38000000000001,0.0,9.0
CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,water,298,-3.8971,mol/L,236.702,2.825400000000001,32.34,1.0,1.0
CCC(C)c1ccccc1OC(=O)NC,water,298,-2.497,mol/L,207.27299999999997,2.9183000000000003,38.33,1.0,2.0
CO[P]1(=S)OCc2ccccc2O1,water,298,-3.5714,mol/L,216.198,2.466500000000001,27.69,0.0,4.0
CCO[P](=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,water,298,-5.9521,mol/L,394.054,5.4322000000000035,27.69,0.0,4.0
CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,water,298,-4.0218,mol/L,239.746,4.104800000000003,29.1,1.0,1.0
CCCO[P](=O)(OCCC)Oc1ccc(SC)cc1,water,298,-3.3865,mol/L,304.348,4.748600000000004,44.760000000000005,0.0,5.0
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2,water,298,-5.7037,mol/L,303.32300000000004,3.6085800000000017,42.25,0.0,4.0
CCO[P](=S)(OCC)SCSC(C)(C)C,water,298,-4.755,mol/L,288.44,4.506300000000004,18.46,0.0,5.0
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,water,298,-3.9236,mol/L,293.548,3.127600000000002,41.57,1.0,2.0
CN(C)C(=O)Nc1ccc(C)c(Cl)c1,water,298,-3.4826,mol/L,212.67999999999998,2.7419200000000012,32.34,1.0,1.0
CCO[P](=O)(Sc1ccccc1)Sc2ccccc2,water,298,-3.3305,mol/L,310.38000000000005,5.715600000000004,26.3,0.0,4.0
CO[P](=S)(OC)Oc1cc(Cl)c(I)cc1Cl,water,298,-6.616,mol/L,413.0,4.494100000000002,27.69,0.0,4.0
COc1ccc(NC(=O)N(C)C)cc1Cl,water,298,-2.5811,mol/L,228.67899999999997,2.4421,41.57,1.0,2.0
CO[P](=S)(Oc1cc(Cl)c(Br)cc1Cl)c2ccccc2,water,298,-7.1379,mol/L,412.07200000000006,5.416100000000004,18.46,0.0,3.0
CCO[P](=O)(NC(C)C)Oc1ccc(SC)c(C)c1,water,298,-2.9648,mol/L,303.36400000000003,4.238320000000003,47.56,1.0,4.0
CCCO[P](=S)(OCCC)SCC(=O)N1CCCCC1C,water,298,-4.1504,mol/L,353.4900000000001,4.198300000000004,38.77,0.0,5.0
CCO[P](=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,water,298,-4.1939,mol/L,345.4010000000002,3.8896000000000033,56.790000000000006,1.0,5.0
CC(C)O[P](=O)(OC(C)C)SCc1ccccc1,water,298,-2.8579,mol/L,288.349,4.877900000000004,35.53,0.0,4.0
CCN(CC)C(=O)SCc1ccc(Cl)cc1,water,298,-3.9641,mol/L,257.786,4.035000000000004,20.310000000000002,0.0,2.0
CO[P](=O)(NC(C)=O)SC,water,298,0.6499,mol/L,183.16899999999998,1.24,55.4,1.0,4.0
CC(C)c1ccc(NC(=O)N(C)C)cc1,water,298,-3.5363,mol/L,206.289,2.903500000000001,32.34,1.0,1.0
CCCS[P](=O)(OCC)Oc1ccc(Br)cc1Cl,water,298,-4.1253,mol/L,373.63599999999997,5.7691000000000034,35.53,0.0,4.0
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(Cl)cc3,water,298,-7.2429,mol/L,419.908,6.679980000000006,59.32000000000001,0.0,4.0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,water,298,-8.0174,mol/L,416.30400000000014,6.177980000000004,59.32000000000001,0.0,4.0
CCCN,water,298,1.2283,mol/L,59.11199999999999,0.3551000000000001,26.02,1.0,1.0
CCC(O)=O,water,298,1.1303,mol/L,74.079,0.481,37.3,1.0,1.0
CC=O,water,298,1.3561,mol/L,44.053,0.2052,17.07,0.0,1.0
C1CCNCC1,water,298,1.0698,mol/L,85.15,0.7599,12.03,1.0,1.0
CN(C)C(C)=O,water,298,1.0599,mol/L,87.12199999999999,0.09450000000000003,20.310000000000002,0.0,1.0
CN(C)N=O,water,298,1.1303,mol/L,74.083,0.22939999999999994,32.67,0.0,2.0
CS,water,298,-0.4947,mol/L,48.11000000000001,0.546,0.0,1.0,1.0
CCS,water,298,-0.9608,mol/L,62.137,0.9360999999999999,0.0,1.0,1.0
[O-][n+]1ccccc1,water,298,1.0218,mol/L,95.10099999999998,0.3200000000000002,26.939999999999998,0.0,1.0
CSSC,water,298,-1.4969,mol/L,94.20400000000001,1.6274,0.0,0.0,2.0
CCSSCC,water,298,-2.6101,mol/L,122.258,2.4076000000000004,0.0,0.0,2.0
Cc1cccnc1C,water,298,0.0938,mol/L,107.156,1.69844,12.89,0.0,1.0
Cc1ccnc(C)c1,water,298,0.4471,mol/L,107.15599999999999,1.69844,12.89,0.0,1.0
Cc1ccc(C)nc1,water,298,-0.03,mol/L,107.156,1.69844,12.89,0.0,1.0
Cc1ccncc1C,water,298,-0.314,mol/L,107.15599999999999,1.69844,12.89,0.0,1.0
Cc1cncc(C)c1,water,298,-0.5115,mol/L,107.15599999999998,1.69844,12.89,0.0,1.0
C=Cc1ccccn1,water,298,-0.5824,mol/L,105.13999999999999,1.7246,12.89,0.0,1.0
C=Cc1ccncc1,water,298,-0.5579,mol/L,105.13999999999999,1.7246000000000001,12.89,0.0,1.0
c1ccc(nc1)c2ccccn2,water,298,-1.4206,mol/L,156.188,2.1435999999999993,25.78,0.0,2.0
c1cc(ccn1)c2ccncc2,water,298,-1.5376,mol/L,156.188,2.1435999999999993,25.78,0.0,2.0
c1cnc2c(c1)ccc3ncccc23,water,298,-2.6806,mol/L,180.20999999999998,2.7830000000000004,25.78,0.0,2.0
c1ccc2nc3ccccc3cc2c1,water,298,-3.6691,mol/L,179.22199999999998,3.3880000000000017,12.89,0.0,1.0
c1ccc2c(c1)ccc3ncccc23,water,298,-3.3574,mol/L,179.22199999999998,3.388000000000001,12.89,0.0,1.0
c1ccc2ncccc2c1,water,298,-1.3251,mol/L,129.16199999999998,2.2348,12.89,0.0,1.0
c1ccc2cnccc2c1,water,298,-1.456,mol/L,129.16199999999998,2.2348,12.89,0.0,1.0
c1ccc2nc(ccc2c1)c3ccc4ccccc4n3,water,298,-5.4002,mol/L,256.308,4.450000000000003,25.78,0.0,2.0
c1ccc2cnncc2c1,water,298,-0.4155,mol/L,130.15,1.6297999999999997,25.78,0.0,2.0
CCO[P](=S)(OCC)Oc1cc(C)nc(n1)C(C)C,water,298,-3.8813,mol/L,304.35200000000003,3.5847200000000026,53.47,0.0,6.0
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,water,298,-3.2793,mol/L,228.291,3.423700000000002,40.46,2.0,2.0
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,water,298,-3.9528,mol/L,269.127,3.9954000000000023,40.46,2.0,2.0
Oc1cccc(O)c1,water,298,0.8137,mol/L,110.11199999999998,1.0977999999999999,40.46,2.0,2.0
Oc1ccccc1O,water,298,0.6219,mol/L,110.11199999999998,1.0977999999999999,40.46,2.0,2.0
CCCCCCc1ccc(O)cc1O,water,298,-2.5895,mol/L,194.274,3.2206000000000023,40.46,2.0,2.0
Oc1ccc(O)cc1,water,298,-0.1845,mol/L,110.11199999999998,1.0977999999999999,40.46,2.0,2.0
CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,water,298,-4.3495,mol/L,268.35599999999994,4.828600000000004,40.46,2.0,2.0
OC(=O)CCC(O)=O,water,298,-0.1521,mol/L,118.088,-0.06419999999999987,74.6,2.0,2.0
OC(=O)CCCCCCCC(O)=O,water,298,-1.8945,mol/L,188.22299999999998,1.8863,74.6,2.0,2.0
OC(=O)CCCCC(O)=O,water,298,-0.6762,mol/L,146.14200000000002,0.7160000000000002,74.6,2.0,2.0
Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2,water,298,-4.912,mol/L,253.132,3.8248000000000006,52.04,2.0,2.0
Nc1ccc(cc1)c2ccc(N)cc2,water,298,-2.7575,mol/L,184.242,2.518,52.04,2.0,2.0
Nc1ccccc1N,water,298,-0.4276,mol/L,108.144,0.851,52.04,2.0,2.0
Nc1ccc(N)cc1,water,298,-0.4658,mol/L,108.144,0.8510000000000002,52.04,2.0,2.0
Nc1cccc(N)c1,water,298,0.3426,mol/L,108.144,0.851,52.04,2.0,2.0
COc1cc(ccc1N)c2ccc(N)c(OC)c2,water,298,-3.6098,mol/L,244.29399999999998,2.5352000000000006,70.5,2.0,4.0
Cc1ccc(cc1)[S](C)(=O)=O,water,298,-1.9873,mol/L,170.23299999999998,1.39852,34.14,0.0,2.0
CCO[P](=S)(OCC)Oc1ccc(cc1)[S](C)(=O)=O,water,298,-2.6383,mol/L,324.36000000000007,2.766400000000001,61.830000000000005,0.0,6.0
CN(C)C=O,water,298,1.1361,mol/L,73.095,-0.2956000000000001,20.310000000000002,0.0,1.0
CCN(CC)C=O,water,298,0.995,mol/L,101.14899999999999,0.4845999999999999,20.310000000000002,0.0,1.0
CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)N(C)C=O,water,298,-2.2709,mol/L,274.32,1.7303,62.400000000000006,1.0,3.0
C=C[S](=O)(=O)Nc1ccccc1,water,298,-1.4996,mol/L,183.23200000000003,1.5717999999999999,46.17,1.0,2.0
Cc1ccc(NO)cc1,water,298,-0.7894,mol/L,123.15499999999999,1.7961199999999997,32.26,2.0,2.0
ONc1ccccc1,water,298,-0.4359,mol/L,109.12799999999997,1.4876999999999998,32.26,2.0,2.0
CCO[P](=S)(OCC)SCC[S](=O)CC,water,298,-1.8609,mol/L,290.41200000000003,2.785700000000001,35.53,0.0,5.0
CCO[P](=O)(OCC)SC[S](=O)CC,water,298,-1.5124,mol/L,260.317,2.626800000000001,52.6,0.0,5.0
CC[S](=O)CCS[P](=S)(OC)OC,water,298,-0.9137,mol/L,262.358,2.0055,35.53,0.0,5.0
ClCC[S](=O)CCCl,water,298,-1.1641,mol/L,175.07999999999998,1.2127000000000001,17.07,0.0,1.0
CC[S](=O)CS[P](=S)(OC(C)C)OC(C)C,water,298,-2.3074,mol/L,304.4390000000001,3.5202000000000027,35.53,0.0,5.0
CCO[P](=S)(OCC)SC[S](=O)(=O)C(C)(C)C,water,298,-2.8951,mol/L,320.4380000000001,3.1879000000000017,52.6,0.0,6.0
CC[S](=O)(=O)CC,water,298,0.0433,mol/L,122.189,0.44100000000000006,34.14,0.0,2.0
CC[S](=O)(=O)CI,water,298,-0.9714,mol/L,234.058,0.8136000000000001,34.14,0.0,2.0
CCO[S](=O)(=O)c1ccccc1,water,298,-2.1308,mol/L,186.23200000000003,1.4118000000000002,43.370000000000005,0.0,3.0
CO[S](=O)(=O)c1ccccc1,water,298,-1.7419,mol/L,172.205,1.0217,43.370000000000005,0.0,3.0
Cn1nc(C)c(C(=O)c2ccc(Cl)cc2Cl)c1O[S](=O)(=O)c3ccc(C)cc3,water,298,-6.8946,mol/L,439.32000000000016,4.342440000000003,78.26,0.0,6.0
Nc1ccc(cc1)[S](=O)(=O)c2ccc(Cl)cc2,water,298,-4.1267,mol/L,267.73699999999997,2.755000000000001,60.160000000000004,1.0,3.0
Nc1ccc(N)c(c1)[S](=O)(=O)c2ccccc2C(O)=O,water,298,-1.8395,mol/L,292.31600000000003,1.3820000000000006,123.48000000000002,3.0,5.0
Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2,water,298,-2.8152,mol/L,248.307,1.6838000000000002,86.18,2.0,4.0
CC(=O)Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2,water,298,-3.6116,mol/L,290.344,2.0599999999999996,89.26,2.0,4.0
CCC(CC)COC(=O)N[S](N)(=O)=O,water,298,-1.7487,mol/L,224.282,0.35230000000000045,98.48999999999998,2.0,4.0
CCCCOC(=O)N[S](N)(=O)=O,water,298,-1.0375,mol/L,196.22799999999998,-0.28379999999999994,98.48999999999998,2.0,4.0
CCCCC(CC)COC(=O)N[S](N)(=O)=O,water,298,-2.402,mol/L,252.33599999999998,1.1325,98.48999999999998,2.0,4.0
CC(C)N1C(=O)c2ccccc2N[S]1(=O)=O,water,298,-2.6817,mol/L,240.284,1.2074999999999998,66.48,1.0,3.0
OC(=O)C(=O)c1ccc2OCOc2c1,water,298,-1.1912,mol/L,194.14199999999997,0.6826,72.83,1.0,4.0
O=C1C(=O)c2ccccc2c3ccccc13,water,298,-4.4435,mol/L,208.21599999999998,2.7326000000000006,34.14,0.0,2.0
OC(=O)C(=O)c1c(cccc1C(O)=O)C(O)=O,water,298,-0.4541,mol/L,238.15099999999998,0.35030000000000017,128.97,3.0,4.0
CC(N)=S,water,298,0.3364,mol/L,75.136,0.2924,26.02,1.0,1.0
CN1N(C(=CC1=S)C)c2ccccc2,water,298,-1.6668,mol/L,204.298,2.8537100000000013,9.86,0.0,3.0
N[C@@H](CSC(/Cl)=C/Cl)C(O)=O,water,298,-1.4895,mol/L,216.089,1.4080000000000001,63.32,2.0,3.0
CC(=O)CC1=NCCS1,water,298,-1.156,mol/L,143.211,1.1108,29.43,0.0,3.0
C[Si](C)(C)CN,water,298,-1.762,mol/L,103.241,0.8225,26.02,1.0,1.0
C[Si](C)(C)CCN,water,298,-1.807,mol/L,117.268,1.2832999999999999,26.02,1.0,1.0
C[Si](C)(C)C,water,298,-3.6534,mol/L,88.22599999999998,1.9544,0.0,0.0,0.0
CC[Si](CC)(CC)CC,water,298,-5.6475,mol/L,144.33399999999997,3.514800000000003,0.0,0.0,0.0
Cc1ccc(c(C)c1)[P](O)(O)=O,water,298,-1.0938,mol/L,186.147,1.1064399999999999,57.53,2.0,1.0
O[P](O)(=O)c1ccccc1,water,298,0.0798,mol/L,158.093,0.4895999999999999,57.53,2.0,1.0
O[P](O)(=O)CCCl,water,298,0.8401,mol/L,144.494,0.4029,57.53,2.0,1.0
O[P](O)(=O)c1cccc2ccccc12,water,298,-1.6194,mol/L,208.153,1.6427999999999996,57.53,2.0,1.0
[Cl-].[Cl-].C[n+]1ccc(cc1)c2cc[n+](C)cc2,water,298,0.4349,mol/L,257.164,-4.989399999999995,7.76,0.0,0.0
[Br-].[Br-].C1C[n+]2ccccc2c3cccc[n+]13,water,298,0.3133,mol/L,344.05000000000007,-5.049799999999995,7.76,0.0,0.0
CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12,water,298,-4.5412,mol/L,382.48200000000014,4.262400000000004,68.31,0.0,6.0
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12)C(C)C,water,298,-4.7103,mol/L,410.53600000000023,4.057500000000004,68.31,0.0,7.0
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12,water,298,-6.1033,mol/L,380.55400000000014,5.296100000000005,42.010000000000005,0.0,5.0
CC(=O)O[Hg]c1ccccc1,water,298,-1.8868,mol/L,336.74000000000007,0.8725,26.3,0.0,2.0
[Cl-].COCC[Hg+],water,298,-0.771,mol/L,295.131,-2.3980999999999986,9.23,0.0,1.0
[Hg++].CC([O-])=O.CC([O-])=O,water,298,-0.1054,mol/L,318.6780000000001,-2.490099999999999,80.25999999999999,0.0,4.0
C=O,water,298,1.1206,mol/L,30.026,-0.1849,17.07,0.0,1.0
C#CC#C,water,298,-0.7241,mol/L,50.059999999999995,0.2528,0.0,0.0,0.0
S=C=S,water,298,-1.8097,mol/L,76.14500000000001,1.0181,0.0,0.0,2.0
O=C1CC=CS1,water,298,-0.2225,mol/L,100.142,1.1636,17.07,0.0,2.0
CCO[S](=O)(=O)OCC,water,298,-1.343,mol/L,154.18699999999998,0.30420000000000014,52.60000000000001,0.0,4.0
CO[S](=O)(=O)OC,water,298,-0.6537,mol/L,126.13299999999998,-0.476,52.60000000000001,0.0,4.0
CC(=O)C(=O)c1ccccc1,water,298,-1.7558,mol/L,148.16099999999997,1.4583000000000002,34.14,0.0,2.0
CC(=O)C(C)=O,water,298,0.3661,mol/L,86.08999999999999,0.1644000000000001,34.14,0.0,2.0
CCC(=O)C(C)=O,water,298,-0.1764,mol/L,100.11699999999999,0.5545,34.14,0.0,2.0
SC(=O)CCCCC(S)=O,water,298,-1.7326,mol/L,178.27800000000002,1.4596,34.14,2.0,2.0
CCOC(=O)OCC,water,298,-0.7982,mol/L,118.13199999999999,1.1794,35.53,0.0,3.0
COC(=O)OC(C)C(=O)OC,water,298,-0.6003,mol/L,162.141,0.33089999999999997,61.83,0.0,5.0
CCO[P](=S)(OCC)O\N=C(C#N)\c1ccccc1,water,298,-4.8619,mol/L,298.304,3.2283800000000014,63.839999999999996,0.0,6.0
CCO[P](=S)(OCC)O/N=C(C#N)/c1ccccc1Cl,water,298,-5.2917,mol/L,332.749,3.8817800000000027,63.839999999999996,0.0,6.0
NC(=S)c1c(Cl)cccc1Cl,water,298,-2.3363,mol/L,206.097,2.627600000000001,26.02,1.0,1.0
CC(=O)CSC#N,water,298,-0.2162,mol/L,115.157,0.78968,40.86,0.0,3.0
N#CSCC(CSC#N)SC#N,water,298,-1.9351,mol/L,215.328,1.99784,71.37,0.0,6.0
O[S](=O)(=O)c1c(Br)c(Br)c(Br)c(Br)c1Br,water,298,-2.0061,mol/L,552.6580000000001,4.7458,54.37,1.0,2.0
[O-][S](=O)(=O)c1ccc2oc3ccccc3c2c1,water,298,-0.4655,mol/L,247.25099999999998,2.490100000000001,70.34,0.0,4.0
O[S](=O)(=O)c1ccc2ccccc2c1,water,298,0.5133,mol/L,208.238,2.0865,54.37,1.0,2.0
Cc1ccc(cc1[S](O)(=O)=O)[N+]([O-])=O,water,298,0.4873,mol/L,217.202,1.1499200000000003,97.50999999999999,1.0,4.0
O=C=O,water,298,-1.4748,mol/L,44.009,-0.5835,34.14,0.0,2.0
CC1COC(=O)O1,water,298,0.2341,mol/L,102.08899999999998,0.5417000000000001,35.53,0.0,3.0
COc1cccc(n1)N(C)C(=S)Oc2cccc(c2)C(C)(C)C,water,298,-6.014,mol/L,330.45300000000015,4.187800000000004,34.59,0.0,4.0
ClC1=C(Cl)C2(Cl)C3CO[S](=O)(=O)OCC3C1(Cl)C2(Cl)Cl,water,298,-5.945,mol/L,422.9280000000001,3.355900000000001,52.60000000000001,0.0,4.0
CC(C)(C)c1ccc(OC2CCCCC2O[S](=O)OCC#C)cc1,water,298,-5.8457,mol/L,350.4800000000001,3.9192000000000036,44.760000000000005,0.0,4.0
ClC1=C(Cl)C2(Cl)C3CO[S](=O)OCC3C1(Cl)C2(Cl)Cl,water,298,-6.0976,mol/L,406.9290000000001,3.689800000000001,35.53,0.0,3.0
ClC1=C(Cl)C2(Cl)[C@H]3CO[S](=O)OC[C@H]3[C@]1(Cl)C2(Cl)Cl,water,298,-5.9019,mol/L,406.9290000000001,3.689800000000001,35.53,0.0,3.0
O=[S]1OCCO1,water,298,0.2214,mol/L,108.118,-0.3881,35.53,0.0,3.0
CCO[P](=S)(OCC)O[P](=S)(OCC)OCC,water,298,-4.0312,mol/L,322.3250000000001,3.5980000000000025,46.150000000000006,0.0,7.0
OC(=S)c1cccnc1,water,298,-1.3801,mol/L,139.179,1.3151,33.120000000000005,1.0,2.0
CCOC(=S)SC(CC(O)=O)C(O)=O,water,298,-0.9951,mol/L,238.286,0.9689000000000001,83.83000000000001,2.0,5.0
CCOC(=S)SC(C)C(O)=O,water,298,-1.4489,mol/L,194.27700000000002,1.5141,46.53,1.0,4.0
Cc1c(C)c(C)c(C)c(C)c1C,water,298,-5.8392,mol/L,162.27599999999998,3.5371200000000025,0.0,0.0,0.0
Cc1cc(C)c(C)cc1C,water,298,-4.5862,mol/L,134.22199999999998,2.9202800000000018,0.0,0.0,0.0
c1ccc(cc1)\C=C\c2ccccc2,water,298,-5.7935,mol/L,180.24999999999997,3.857000000000003,0.0,0.0,0.0
Clc1cc(Cl)c(Cl)cc1Cl,water,298,-5.5597,mol/L,215.894,4.3002,0.0,0.0,0.0
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,water,298,-7.6621,mol/L,284.784,5.606999999999999,0.0,0.0,0.0
Brc1cc(Br)cc(Br)c1,water,298,-5.6004,mol/L,314.802,3.974100000000001,0.0,0.0,0.0
Brc1cc(Br)c(Br)cc1Br,water,298,-6.9931,mol/L,393.69800000000004,4.7366,0.0,0.0,0.0
Nc1ccc(Cl)c(Cl)c1,water,298,-3.2458,mol/L,162.019,2.5756000000000006,26.02,1.0,1.0
Oc1c(Br)cc(Br)cc1Br,water,298,-3.6745,mol/L,330.801,3.6797000000000004,20.23,1.0,1.0
Nc1c(Cl)cc(Cl)cc1Cl,water,298,-3.6912,mol/L,196.464,3.229,26.02,1.0,1.0
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,water,298,-4.0036,mol/L,231.89299999999997,4.005799999999999,20.23,1.0,1.0
OC(=O)\C=C\C(O)=O,water,298,-1.2196,mol/L,116.07199999999999,-0.28819999999999985,74.6,2.0,2.0
OC(=O)CNC(=O)c1ccccc1,water,298,-1.6793,mol/L,179.175,0.5009999999999994,66.4,2.0,2.0
OCC(C(O)=O)c1ccccc1,water,298,-0.9305,mol/L,166.176,0.8471000000000002,57.53,2.0,2.0
OC(=O)c1ccccc1c2ccccc2C(O)=O,water,298,-2.2839,mol/L,242.23,2.75,74.6,2.0,2.0
OCc1ccccc1O,water,298,-0.2946,mol/L,124.13899999999997,0.8844999999999998,40.46,2.0,2.0
FC(F)(F)Br,water,298,-2.6678,mol/L,148.909,1.9011,0.0,0.0,0.0
FC(F)(Cl)Cl,water,298,-2.6353,mol/L,120.91300000000001,2.0143,0.0,0.0,0.0
FC(F)(F)Cl,water,298,-3.0647,mol/L,104.45800000000001,1.7449999999999999,0.0,0.0,0.0
CCCCCCCCBr,water,298,-5.0631,mol/L,193.128,3.741800000000003,0.0,0.0,0.0
FC(F)(F)C(Cl)Br,water,298,-1.7043,mol/L,197.381,2.5084999999999997,0.0,0.0,0.0
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,water,298,-6.0834,mol/L,290.832,3.644400000000001,0.0,0.0,0.0
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,water,298,-6.9684,mol/L,390.5640000000003,6.433000000000007,52.60000000000001,0.0,4.0
CC(=O)OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)C=O,water,298,-2.4154,mol/L,390.3410000000002,-0.524799999999999,148.57000000000002,0.0,11.0
CC(=O)c1ccc(N)cc1,water,298,-1.6058,mol/L,135.166,1.4714,43.09,1.0,2.0
